url_length,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_asterisk,n_hastag,n_percent,dots_per_length,hyphens_per_length,is_long_url,has_many_dots,has_ssl,is_cloudflare_protected,special_char_density,suspicious_tld_risk,has_redirects,risk_score,url_complexity,url_entropy,digit_to_alpha_ratio,slash_per_length,query_param_count,url_token_count,homograph_risk,padding_char_ratio,has_iframe,right_click_disabled,has_popup_window,has_favicon_mismatch,has_external_form_action,meta_refresh_redirect,obfuscated_js_score,external_link_ratio,html_form_count,brand_tng_mismatch,brand_maybank_mismatch,brand_cimb_mismatch,phishing
70,0,0,0,0,0,0,0,0,0,0.014084507042253521,0.09859154929577464,0,0,1,1,0.09859154929577464,1,0,-3.0140845070422535,3.3000000000000003,0.574831,0.0,0.0,0,1,0.0,0.0,1,0,0,0,0,0,0,0.3741,2,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0.04225352112676056,0.0,0,0,1,0,0.014084507042253521,0,0,-1.8591549295774648,2.2,0.362356,0.0,0.0,0,3,0.0,0.0,1,1,1,0,1,0,1,0.3466,1,0,0,0,1
52,0,0,0,0,0,0,0,0,0,0.03773584905660377,0.018867924528301886,0,0,1,0,0.018867924528301886,0,1,1.1886792452830188,1.82,0.371194,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.5942,1,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0.0625,0.03125,0,0,1,0,0.03125,0,0,-1.6875,1.61,0.547553,0.0,0.0,0,2,0.0,0.0,1,0,0,0,0,0,0,0.495,2,0,0,1,0
90,0,0,0,0,0,0,0,0,0,0.04395604395604396,0.0,1,0,1,0,0.0,2,1,3.0,2.9,0.262311,0.0,0.0,0,4,0.0,0.0,0,0,0,1,1,1,1,0.6074,0,0,0,0,1
45,0,0,0,0,0,0,0,0,0,0.06521739130434782,0.0,0,0,1,1,0.0,0,1,-1.0,1.95,0.353359,0.0,0.0,0,3,0.0,0.0,0,1,0,0,0,0,0,0.1513,0,1,0,0,0
55,0,0,0,0,0,0,0,0,0,0.05357142857142857,0.0,0,0,1,0,0.017857142857142856,1,0,-1.8214285714285714,2.05,0.435022,0.0,0.0,0,3,0.0,0.0,1,0,0,0,0,0,0,0.4772,1,0,0,0,0
65,0,0,0,0,0,0,0,0,0,0.045454545454545456,0.030303030303030304,0,0,0,0,0.030303030303030304,0,0,0.30303030303030304,2.75,0.465932,0.0,0.0,0,3,0.0,0.0,1,0,0,0,1,1,2,0.9052,0,0,1,0,1
41,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.023809523809523808,0,0,0,0,0.023809523809523808,0,0,0.23809523809523808,1.7100000000000002,0.444839,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,1,1,0.8258,1,0,0,1,1
71,0,1,1,0,0,0,0,0,0,0.027777777777777776,0.013888888888888888,0,0,1,0,0.041666666666666664,0,0,-1.5833333333333335,3.41,0.608143,0.0,0.0,1,4,0.0,0.0,0,1,0,1,0,0,1,0.5285,1,0,0,0,1
83,0,1,1,0,0,0,0,0,0,0.023809523809523808,0.0,1,0,0,0,0.011904761904761904,2,0,2.119047619047619,3.2300000000000004,0.350959,0.0,0.0,1,4,0.0,0.0,1,1,1,0,0,0,1,0.3151,1,0,0,0,1
73,0,0,0,0,0,0,0,0,0,0.013513513513513514,0.013513513513513514,0,0,0,0,0.013513513513513514,0,0,0.13513513513513514,1.53,0.208564,0.0,0.0,0,1,0.0,0.0,0,1,0,1,1,0,0,0.835,3,0,0,0,1
44,0,0,0,0,0,0,0,0,0,0.044444444444444446,0.044444444444444446,0,0,0,0,0.044444444444444446,2,1,3.4444444444444446,2.04,0.530406,0.0,0.0,0,2,0.0,0.0,1,0,1,0,1,1,1,0.7467,1,0,1,0,1
114,0,1,1,0,0,0,0,0,0,0.034782608695652174,0.008695652173913044,1,0,0,0,0.017391304347826087,0,0,2.1739130434782608,4.84,0.435197,0.0,0.0,1,6,0.0,0.0,1,1,0,0,0,1,0,0.9329,0,0,0,0,1
127,0,1,3,0,2,0,0,0,0,0.03125,0.0078125,1,0,0,0,0.046875,1,1,5.46875,6.369999999999999,0.723296,0.0,0.0,3,8,0.0,0.0,1,0,0,1,0,1,1,0.7253,3,1,0,0,1
99,0,1,1,1,0,0,0,0,0,0.04,0.0,1,0,0,0,0.02,1,1,5.2,6.390000000000001,0.486249,0.0,0.0,1,6,3.0,0.0,1,1,0,0,1,1,1,0.5749,0,0,0,0,1
56,0,0,0,0,0,0,0,0,0,0.03508771929824561,0.017543859649122806,0,0,0,0,0.017543859649122806,0,0,0.17543859649122806,1.86,0.350573,0.0,0.0,0,2,0.0,0.0,1,0,0,0,1,1,2,0.8382,2,0,1,0,1
51,0,0,0,0,0,0,0,0,0,0.057692307692307696,0.0,0,0,1,0,0.0,0,1,1.0,2.01,0.322757,0.0,0.0,0,3,0.0,0.0,0,0,0,0,1,1,0,0.0956,1,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0.09615384615384616,0.0,0,1,1,0,0.0,2,1,2.5,3.01,0.462749,0.0,0.0,0,5,0.0,0.0,0,0,1,0,1,0,1,0.9437,3,0,1,0,1
40,0,0,0,0,0,0,0,0,0,0.04878048780487805,0.024390243902439025,0,0,1,1,0.024390243902439025,1,1,-0.7560975609756095,1.7,0.453184,0.0,0.0,0,2,0.0,0.0,0,1,0,1,1,0,1,0.3242,1,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0.08823529411764706,0.0,0,0,0,0,0.0,1,1,3.0,1.83,0.439497,0.0,0.0,0,3,0.0,0.0,0,1,1,1,1,0,2,0.7408,2,0,0,1,1
88,0,0,0,0,0,0,0,0,0,0.02247191011235955,0.056179775280898875,1,0,1,1,0.056179775280898875,0,0,-1.4382022471910112,3.38,0.469233,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.0611,1,0,0,0,0
122,0,0,0,0,0,0,0,0,0,0.016260162601626018,0.0,1,0,1,0,0.10569105691056911,0,0,1.0569105691056908,2.2199999999999998,0.607437,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.127,1,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.0,0,0,1,1,0.0,0,1,-1.0,2.0300000000000002,0.313813,0.0,0.0,0,3,0.0,0.0,0,0,0,0,0,1,0,0.2462,1,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0.1276595744680851,0.02127659574468085,0,1,1,0,0.02127659574468085,2,1,2.712765957446809,3.76,0.705291,0.0,0.0,0,6,0.0,0.0,0,1,0,0,1,0,2,0.6861,0,0,0,1,1
36,0,0,0,0,0,0,0,0,0,0.05405405405405406,0.0,0,0,0,0,0.0,1,1,3.0,1.3599999999999999,0.309543,0.0,0.0,0,2,0.0,0.0,0,1,1,1,1,1,0,0.3737,1,1,1,0,1
31,0,0,0,0,0,0,0,0,0,0.0625,0.0,0,0,1,1,0.0,2,0,-4.0,1.31,0.345117,0.0,0.0,0,2,0.0,0.0,0,1,0,1,0,0,0,0.55,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0.04081632653061224,0.04081632653061224,0,0,1,1,0.04081632653061224,0,0,-3.5918367346938775,2.08,0.49715,0.0,0.0,0,2,0.0,0.0,0,1,1,0,0,0,0,0.0703,0,0,0,0,0
101,0,1,3,0,2,0,0,0,0,0.0196078431372549,0.0,1,0,0,0,0.029411764705882353,1,0,2.2941176470588234,4.81,0.550324,0.0,0.0,3,6,0.0,0.0,0,1,1,0,0,0,1,0.3819,0,0,0,0,1
41,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0,0,1,0,0.0,0,0,-2.0,1.9100000000000001,0.377646,0.0,0.0,0,3,0.0,0.0,1,0,0,0,0,0,1,0.2888,2,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,0,0,0.0,1,0,0.0,2.43,0.446481,0.0,0.0,0,4,0.0,0.0,1,1,0,1,1,0,1,0.739,0,0,0,0,1
15,0,0,0,0,0,0,0,0,0,0.0625,0.0,0,0,1,1,0.0,0,0,-4.0,0.65,0.353359,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0,1,0.2877,2,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0.06976744186046512,0.06976744186046512,0,0,1,0,0.06976744186046512,1,1,1.697674418604651,2.82,0.73453,0.0,0.0,0,3,0.0,0.0,0,0,0,1,0,0,0,0.3281,1,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0.019230769230769232,0.057692307692307696,0,0,1,1,0.057692307692307696,0,1,-0.4230769230769229,1.91,0.460257,0.0,0.0,0,1,0.0,0.0,1,1,1,0,0,0,0,0.5169,2,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0.061224489795918366,0.061224489795918366,0,0,0,0,0.061224489795918366,2,0,0.6122448979591837,2.88,0.668564,0.0,0.0,0,3,0.0,0.0,0,0,0,1,1,0,0,0.6446,3,0,0,0,1
49,0,0,0,0,0,0,0,0,0,0.02,0.0,0,0,1,1,0.02,0,0,-3.8,0.99,0.286839,0.0,0.0,0,1,0.0,0.0,0,0,0,1,0,0,0,0.0847,1,0,0,0,0
25,0,1,1,0,0,0,0,0,0,0.038461538461538464,0.038461538461538464,0,0,0,0,0.07692307692307693,2,0,0.7692307692307693,2.45,0.95431,0.0,0.0,1,3,0.0,0.0,0,1,0,0,1,0,1,0.9428,1,1,0,0,1
49,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0,1,0,0.04,0,0,-1.6,2.09,0.489539,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.3025,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0.061224489795918366,0.02040816326530612,0,0,1,0,0.02040816326530612,1,1,1.204081632653061,2.28,0.481423,0.0,0.0,0,3,0.0,0.0,0,0,0,0,1,0,0,0.4813,2,0,0,0,0
108,0,1,0,1,0,0,0,0,1,0.03669724770642202,0.009174311926605505,1,0,1,0,0.027522935779816515,1,1,3.2752293577981657,6.08,0.529095,0.009174311926605505,0.0,0,5,3.5,0.0,0,1,1,1,1,0,1,0.7774,1,0,0,0,1
39,0,0,0,0,0,0,0,0,0,0.05,0.0,0,0,1,0,0.0,2,0,-2.0,1.3900000000000001,0.291818,0.0,0.0,0,2,0.0,0.0,0,0,1,0,0,1,2,0.9459,2,0,0,1,1
80,0,0,0,0,0,0,0,0,0,0.04938271604938271,0.037037037037037035,1,0,1,1,0.037037037037037035,0,1,1.3703703703703702,3.6999999999999997,0.514277,0.0,0.0,0,4,0.0,0.0,0,0,1,0,0,1,0,0.5206,2,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0.05405405405405406,0.02702702702702703,0,0,1,1,0.02702702702702703,0,1,-0.7297297297297298,1.66,0.490342,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.3823,1,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0.06896551724137931,0.034482758620689655,0,0,1,1,0.034482758620689655,0,0,-3.655172413793103,1.58,0.589626,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,1,0.4988,1,0,0,1,0
33,0,0,0,0,0,0,0,0,0,0.058823529411764705,0.0,0,0,1,0,0.0,2,0,-2.0,1.33,0.329846,0.0,0.0,0,2,0.0,0.0,1,0,0,1,0,0,1,0.9499,3,0,0,0,1
23,0,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,1,0.0,0,0,-4.0,1.73,0.558629,0.0,0.0,0,3,0.0,0.0,0,0,1,0,0,0,0,0.187,1,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0.02564102564102564,0.0641025641025641,1,0,1,0,0.0641025641025641,0,0,0.641025641025641,3.27,0.517962,0.0,0.0,0,2,0.0,0.0,0,0,0,0,1,0,2,0.1623,1,0,0,0,0
342,0,0,4,1,5,0,0,0,8,0.014577259475218658,0.01749271137026239,1,1,0,0,0.05539358600583091,0,0,4.053935860058309,12.52,0.65243,0.023323615160349854,0.0,4,9,7.0,0.0029154518950437317,1,1,0,0,1,0,2,0.7664,0,0,1,0,1
38,0,0,0,0,0,0,0,0,0,0.05128205128205128,0.02564102564102564,0,0,0,0,0.02564102564102564,2,0,0.2564102564102564,1.68,0.470956,0.0,0.0,0,2,0.0,0.0,1,0,0,1,0,0,2,0.6305,1,0,0,1,1
73,0,0,0,0,0,0,0,0,0,0.02702702702702703,0.06756756756756757,0,0,1,0,0.06756756756756757,0,1,1.6756756756756754,3.23,0.538596,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,1,0,0.4971,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0.058823529411764705,0.0,0,0,1,1,0.0,2,0,-4.0,1.33,0.329846,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,1,1,0.3481,0,0,0,0,0
67,0,0,0,0,0,0,0,0,0,0.04411764705882353,0.014705882352941176,0,0,0,0,0.029411764705882353,2,0,0.29411764705882354,2.4699999999999998,0.485267,0.0,0.0,0,3,0.0,0.0,1,1,1,0,1,0,1,0.5181,2,0,0,0,1
39,0,0,0,0,0,0,0,0,0,0.05,0.0,0,0,1,0,0.0,0,1,1.0,1.3900000000000001,0.291818,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.2373,2,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0.08,0.0,0,0,1,0,0.0,1,0,-2.0,1.24,0.413817,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,1,0,0.2951,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0.07407407407407407,0.0,0,0,1,1,0.0,1,0,-4.0,1.26,0.391244,0.0,0.0,0,2,0.0,0.0,0,0,1,0,0,0,0,0.1657,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0.05,0.0,0,0,1,0,0.0,2,0,-2.0,1.3900000000000001,0.291818,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.5461,2,0,0,0,0
62,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.015873015873015872,0,0,1,0,0.015873015873015872,0,1,1.1587301587301586,2.42,0.397458,0.0,0.0,0,3,0.0,0.0,0,1,1,0,1,0,1,0.3438,3,0,0,0,1
41,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.023809523809523808,0,0,1,0,0.023809523809523808,0,1,1.2380952380952381,1.7100000000000002,0.444839,0.0,0.0,0,2,0.0,0.0,1,1,0,1,0,0,1,0.6,1,0,1,1,1
40,0,0,0,0,0,0,0,0,0,0.04878048780487805,0.0,0,0,1,0,0.0,1,0,-2.0,1.4,0.286397,0.0,0.0,0,2,0.0,0.0,0,0,1,1,1,0,1,0.6457,0,0,0,0,1
51,0,0,0,0,0,0,0,0,0,0.057692307692307696,0.038461538461538464,0,0,1,1,0.038461538461538464,0,0,-3.6153846153846154,2.61,0.55794,0.0,0.0,0,3,0.0,0.0,0,0,1,0,0,0,0,0.2176,1,0,1,0,0
59,0,0,0,0,0,0,0,0,0,0.03333333333333333,0.05,0,0,1,0,0.05,0,1,1.5,2.4899999999999998,0.622733,0.0,0.0,0,2,0.0,0.016666666666666666,0,1,0,0,0,1,0,0.4781,2,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0.058823529411764705,0.0,0,0,1,0,0.0,0,0,-2.0,2.0,0.327445,0.0,0.0,0,3,0.0,0.0,0,1,1,0,0,0,1,0.56,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0.03773584905660377,0.018867924528301886,0,0,0,0,0.018867924528301886,2,1,3.188679245283019,1.82,0.371194,0.0,0.0,0,2,0.0,0.0,0,1,0,0,1,0,2,0.9301,0,0,0,0,1
43,0,0,0,0,0,0,0,0,0,0.045454545454545456,0.022727272727272728,0,0,0,1,0.022727272727272728,2,1,1.2272727272727275,1.73,0.429122,0.0,0.0,0,2,0.0,0.0,0,1,1,1,1,1,1,0.8049,1,0,0,0,1
94,0,0,0,0,0,0,0,0,0,0.031578947368421054,0.042105263157894736,1,0,0,0,0.042105263157894736,2,1,5.421052631578947,3.6399999999999997,0.455749,0.0,0.0,0,3,0.0,0.0,1,0,1,1,1,1,2,0.7366,3,0,1,0,1
60,0,0,0,0,0,0,0,0,0,0.06557377049180328,0.0,0,0,1,0,0.0,0,1,1.0,2.6,0.353359,0.0,0.0,0,4,0.0,0.0,0,0,0,0,0,0,0,0.4494,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0.05263157894736842,0.0,0,0,1,0,0.0,1,1,1.0,0.6799999999999999,0.309543,0.0,0.0,0,1,0.0,0.0,0,0,0,0,1,0,0,0.3627,1,0,1,1,0
204,0,1,2,0,0,0,0,0,0,0.00975609756097561,0.004878048780487805,1,0,0,0,0.02926829268292683,1,0,2.2926829268292686,5.4399999999999995,0.357796,0.0,0.0,2,5,0.0,0.0,0,0,0,1,0,0,0,0.5118,1,0,0,0,1
94,0,0,0,1,0,0,0,0,0,0.07368421052631578,0.0,1,1,0,0,0.010526315789473684,0,1,6.605263157894736,6.44,0.466182,0.0,0.0,0,7,3.0,0.0,0,0,1,0,1,0,0,0.7139,0,0,0,0,1
41,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.023809523809523808,0,0,0,0,0.023809523809523808,2,1,3.238095238095238,2.71,0.622984,0.0,0.0,0,4,0.0,0.0,1,0,0,0,1,0,0,0.6282,2,0,0,0,1
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,0,0.0,2,0,-2.0,1.19,0.485461,0.0,0.0,0,2,0.0,0.0,0,1,0,0,1,1,2,0.5526,1,0,0,0,1
35,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.027777777777777776,0,0,0,0,0.027777777777777776,0,0,0.2777777777777778,1.6500000000000001,0.500712,0.0,0.0,0,2,0.0,0.0,1,0,1,0,1,0,1,0.4203,2,1,0,0,1
63,0,0,0,0,0,0,0,0,0,0.046875,0.0,0,0,0,0,0.0,1,0,0.0,2.13,0.276195,0.0,0.0,0,3,0.0,0.0,0,1,1,1,0,0,1,0.9009,3,0,0,0,1
53,0,0,0,0,0,0,0,0,0,0.037037037037037035,0.0,0,0,1,0,0.0,1,1,1.0,1.53,0.231813,0.0,0.0,0,2,0.0,0.0,0,0,1,1,0,1,0,0.8426,1,0,0,0,1
75,0,0,0,0,0,0,0,0,0,0.05263157894736842,0.039473684210526314,0,0,0,0,0.039473684210526314,1,0,0.39473684210526316,3.65,0.539454,0.0,0.0,0,4,0.0,0.0,0,1,1,1,1,0,1,0.4961,0,0,0,0,1
35,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.0,0,0,0,0,0.0,2,1,3.0,1.35,0.315997,0.0,0.0,0,2,0.0,0.0,1,0,0,0,0,1,0,0.6476,3,0,1,0,1
210,0,1,11,0,10,0,0,0,6,0.018957345971563982,0.004739336492890996,1,0,0,0,0.08530805687203792,1,0,2.853080568720379,12.799999999999999,0.968774,0.02843601895734597,0.0,11,16,3.0,0.0,0,0,0,0,1,1,1,0.6891,2,0,1,0,1
44,0,0,0,0,0,0,0,0,0,0.022222222222222223,0.044444444444444446,0,0,1,1,0.044444444444444446,0,0,-3.5555555555555554,1.54,0.421713,0.0,0.0,0,1,0.0,0.0,0,0,0,0,1,0,0,0.1852,0,0,0,0,0
150,0,1,1,0,0,0,0,0,0,0.033112582781456956,0.0,1,1,1,0,0.006622516556291391,0,0,1.5662251655629138,5.4,0.325677,0.0,0.0,1,7,0.0,0.0,0,0,0,0,0,0,1,0.9019,0,0,0,0,1
39,0,0,0,0,0,0,0,0,0,0.075,0.025,0,0,0,0,0.025,2,1,3.25,2.19,0.560279,0.0,0.0,0,3,0.0,0.0,0,0,0,1,1,1,2,0.8797,0,0,0,0,1
64,0,0,0,0,0,0,0,0,0,0.03076923076923077,0.015384615384615385,0,0,0,0,0.015384615384615385,0,0,0.15384615384615385,1.9400000000000002,0.316016,0.0,0.0,0,2,0.0,0.0,1,0,1,0,0,0,1,0.486,3,1,0,0,1
106,0,1,1,0,0,0,0,0,0,0.037383177570093455,0.037383177570093455,1,0,0,0,0.04672897196261682,0,0,2.467289719626168,5.66,0.613237,0.0,0.0,1,6,0.0,0.0,1,1,1,0,1,0,2,0.3138,3,0,1,0,1
34,0,0,0,0,0,0,0,0,0,0.05714285714285714,0.0,0,0,1,0,0.0,1,0,-2.0,1.34,0.322757,0.0,0.0,0,2,0.0,0.0,1,0,0,0,0,1,1,0.3174,2,0,1,1,1
65,0,0,0,0,0,0,0,0,0,0.030303030303030304,0.0,0,0,1,0,0.07575757575757576,0,0,-1.2424242424242424,1.65,0.585867,0.0,0.0,0,2,0.0,0.0,0,0,0,1,0,1,1,0.1336,2,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0.04918032786885246,0.01639344262295082,0,0,0,0,0.01639344262295082,2,0,0.1639344262295082,2.4,0.407445,0.0,0.0,0,3,0.0,0.0,0,0,0,0,0,0,1,0.6859,2,0,0,1,1
25,0,0,0,0,0,0,0,0,0,0.038461538461538464,0.0,0,0,0,0,0.0,1,1,3.0,0.75,0.242292,0.0,0.0,0,1,0.0,0.0,1,1,0,0,1,0,0,0.9481,1,0,0,1,1
39,0,0,0,0,0,0,0,0,0,0.05,0.0,0,0,1,1,0.0,0,1,-1.0,1.3900000000000001,0.291818,0.0,0.0,0,2,0.0,0.0,0,0,1,0,0,0,1,0.2363,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.02564102564102564,0,0,1,1,0.02564102564102564,1,0,-3.7435897435897436,2.1799999999999997,0.570858,0.0,0.0,0,3,0.0,0.0,0,0,0,0,0,0,0,0.1628,1,0,0,0,0
129,0,1,5,0,0,0,0,0,0,0.015384615384615385,0.007692307692307693,1,0,0,0,0.1,1,0,3.0,6.79,0.779124,0.0,0.0,5,8,0.0,0.0,1,1,0,1,0,1,1,0.7726,2,0,0,0,1
52,0,0,0,0,0,0,0,0,0,0.03773584905660377,0.03773584905660377,0,0,1,0,0.03773584905660377,0,0,-1.6226415094339623,2.12,0.468167,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,1,2,0.2364,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0.0967741935483871,0.0,0,0,0,0,0.0,2,0,0.0,1.8,0.468996,0.0,0.0,0,3,0.0,0.0,1,1,1,1,1,1,1,0.4996,2,0,0,0,1
33,0,0,0,0,0,0,0,0,0,0.058823529411764705,0.0,0,0,1,1,0.0,0,0,-4.0,1.33,0.329846,0.0,0.0,0,2,0.0,0.0,1,0,0,1,0,0,0,0.5404,1,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0.025210084033613446,0.05042016806722689,1,0,1,0,0.05042016806722689,1,1,3.504201680672269,4.4799999999999995,0.458942,0.0,0.0,0,3,0.0,0.0,1,0,0,0,0,0,0,0.5171,2,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0.03571428571428571,0.03571428571428571,0,0,1,0,0.03571428571428571,0,1,1.3571428571428572,1.07,0.455021,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.216,0,0,0,0,0
78,0,0,0,0,0,0,0,0,0,0.0379746835443038,0.0,1,0,1,0,0.0379746835443038,0,0,0.3797468354430382,2.2800000000000002,0.468167,0.0,0.0,0,3,0.0,0.0,0,0,0,0,0,0,1,0.5521,1,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.027777777777777776,0,0,1,0,0.027777777777777776,0,1,1.2777777777777777,1.6500000000000001,0.500712,0.0,0.0,0,2,0.0,0.0,0,0,1,0,0,1,1,0.5404,2,0,0,0,1
32,0,0,0,0,0,0,0,0,0,0.030303030303030304,0.030303030303030304,0,0,0,0,0.030303030303030304,0,1,3.303030303030303,1.12,0.39979,0.0,0.0,0,1,0.0,0.0,0,1,0,1,1,1,0,0.751,1,0,0,0,1
64,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.046153846153846156,0,1,0,0,0.046153846153846156,0,0,1.9615384615384617,4.04,0.662869,0.0,0.0,0,5,0.0,0.0,0,1,0,1,1,0,0,0.9867,0,0,1,1,1
38,0,0,0,0,0,0,0,0,0,0.05128205128205128,0.02564102564102564,0,0,0,0,0.02564102564102564,0,0,0.2564102564102564,1.68,0.470956,0.0,0.0,0,2,0.0,0.0,1,0,0,1,0,1,2,0.689,0,1,0,0,1
24,0,0,0,0,0,0,0,0,0,0.12,0.0,0,0,1,1,0.0,0,0,-4.0,1.74,0.543564,0.0,0.0,0,3,0.0,0.0,0,1,0,0,0,0,0,0.3219,2,0,0,0,0
68,0,0,0,0,0,0,0,0,0,0.043478260869565216,0.0,0,0,1,0,0.0,0,1,1.0,2.18,0.260863,0.0,0.0,0,3,0.0,0.0,0,0,0,1,0,0,0,0.21,1,0,0,0,0
126,0,1,3,0,2,0,0,0,0,0.031496062992125984,0.007874015748031496,1,0,0,0,0.047244094488188976,0,0,2.47244094488189,6.359999999999999,0.727795,0.0,0.0,3,8,0.0,0.0,0,1,0,1,1,0,1,0.7266,3,1,0,1,1
41,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.0,0,0,1,1,0.023809523809523808,0,0,-3.761904761904762,1.4100000000000001,0.444839,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,1,0.1693,1,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0.04081632653061224,0.0,0,0,1,1,0.04081632653061224,0,0,-3.5918367346938775,1.48,0.49715,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.1766,1,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.0,0,0,1,0,0.0,0,0,-2.0,1.29,0.362051,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,1,0.2218,2,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0.08,0.0,0,0,1,0,0.0,2,0,-2.0,1.24,0.413817,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,1,1,0.5458,2,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0.058823529411764705,0.0,0,0,1,0,0.0392156862745098,0,0,-1.607843137254902,2.0,0.566091,0.0,0.0,0,3,0.0,0.0,1,0,0,0,0,0,0,0.0733,1,0,0,0,0
126,0,1,3,0,2,0,0,0,0,0.031496062992125984,0.007874015748031496,1,0,0,0,0.047244094488188976,2,1,5.47244094488189,6.359999999999999,0.727795,0.0,0.0,3,8,0.0,0.0,0,1,1,1,0,0,0,0.631,1,0,0,0,1
39,0,0,0,0,0,0,0,0,0,0.05,0.0,0,0,1,0,0.0,1,0,-2.0,1.3900000000000001,0.291818,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,1,0,0.4299,2,0,0,0,0
102,0,0,0,0,0,0,0,0,0,0.009708737864077669,0.009708737864077669,1,0,1,0,0.009708737864077669,0,1,3.0970873786407767,1.82,0.158841,0.0,0.0,0,1,0.0,0.0,0,0,1,0,0,0,1,0.8481,1,1,0,0,1
31,0,0,0,0,0,0,0,0,0,0.0625,0.0,0,0,1,0,0.0,2,0,-2.0,1.31,0.345117,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.221,1,0,0,1,0
86,0,1,1,0,0,0,0,0,1,0.034482758620689655,0.011494252873563218,1,0,0,0,0.034482758620689655,1,0,2.344827586206897,4.06,0.670262,0.011494252873563218,0.0,1,5,0.5,0.011494252873563218,1,1,1,0,0,0,1,0.416,1,0,0,0,1
78,0,0,0,0,0,0,0,0,0,0.02531645569620253,0.05063291139240506,1,0,1,0,0.05063291139240506,0,0,0.5063291139240507,2.98,0.461882,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.0472,1,0,0,0,0
